OrderID,CustomerID,OrderDate,Region,PaymentMethod
7395,469,2023-11-12,North America,UPI
7396,1667,2024-04-18,Asia,UPI
7397,1153,2023-12-06,Asia,UPI
7398,116,2024-06-20,Asia,UPI
7399,1001,2024-11-26,Europe,Credit Card
7400,193,2025-05-03,South America,Net Banking
7401,209,2024-09-24,South America,Credit Card
7402,1296,2024-05-03,Asia,Credit Card
7403,905,2024-04-29,Europe,PayPal
7404,494,2023-12-23,Europe,Debit Card
7405,303,2024-11-09,North America,Net Banking
7406,940,2023-08-13,Europe,PayPal
7407,8,2024-06-17,North America,Debit Card
7408,1215,2025-02-09,Europe,UPI
7409,762,2024-01-31,South America,Debit Card
7410,1988,2024-10-08,Europe,Debit Card
7411,954,2023-11-12,Europe,UPI
7412,1254,2023-08-18,Asia,PayPal
7413,289,2025-01-31,Asia,UPI
7414,873,2025-03-29,Europe,Net Banking
7415,1052,2025-07-10,Asia,Net Banking
7416,610,2024-06-20,Asia,PayPal
7417,1991,2024-02-28,South America,PayPal
7418,251,2024-09-24,South America,PayPal
7419,1668,2024-04-20,Asia,Debit Card
7420,493,2025-01-23,North America,Debit Card
7421,238,2024-10-07,Europe,PayPal
7422,1376,2024-01-02,North America,PayPal
7423,1544,2024-04-25,South America,Credit Card
7424,472,2023-10-02,South America,PayPal
7425,1832,2023-08-25,North America,Net Banking
7426,1195,2023-10-21,North America,Net Banking
7427,714,2025-01-18,North America,Credit Card
7428,513,2024-06-24,Asia,PayPal
7429,1477,2025-01-29,North America,Credit Card
7430,241,2024-07-10,South America,Net Banking
7431,424,2025-05-06,South America,Debit Card
7432,1420,2023-11-12,North America,Debit Card
7433,757,2024-03-29,North America,Net Banking
7434,897,2024-07-13,Europe,Net Banking
7435,1601,2025-05-05,Europe,Debit Card
7436,1143,2025-03-04,Asia,PayPal
7437,1202,2023-10-12,North America,UPI
7438,76,2024-06-25,Europe,UPI
7439,1909,2025-04-25,South America,Debit Card
7440,1540,2024-06-12,Europe,Net Banking
7441,884,2025-03-30,Europe,PayPal
7442,1915,2025-05-06,Asia,Net Banking
7443,692,2024-02-21,North America,Credit Card
7444,369,2024-02-07,North America,UPI
7445,1631,2025-03-12,South America,PayPal
7446,329,2024-08-16,North America,Credit Card
7447,324,2024-12-22,South America,Net Banking
7448,824,2024-08-30,South America,UPI
7449,34,2023-12-04,North America,UPI
7450,549,2025-01-17,North America,Net Banking
7451,1617,2024-09-09,North America,Debit Card
7452,1854,2023-12-26,North America,Debit Card
7453,25,2024-07-09,South America,PayPal
7454,61,2024-04-03,Asia,PayPal
7455,163,2023-10-28,Europe,Credit Card
7456,1343,2024-01-20,Asia,Credit Card
7457,1768,2025-01-30,North America,UPI
7458,1306,2025-04-16,Europe,UPI
7459,1089,2024-08-14,Asia,Credit Card
7460,402,2025-06-03,Asia,Debit Card
7461,1583,2024-09-13,Europe,PayPal
7462,1054,2024-04-04,South America,UPI
7463,1295,2024-01-10,Europe,Credit Card
7464,337,2024-10-01,South America,Credit Card
7465,683,2024-02-25,South America,Debit Card
7466,533,2024-05-16,Asia,PayPal
7467,1462,2024-06-11,Asia,PayPal
7468,1636,2024-07-30,Asia,Debit Card
7469,495,2024-05-03,Europe,Net Banking
7470,281,2024-10-17,North America,UPI
7471,437,2024-05-09,South America,PayPal
7472,631,2024-03-03,Asia,UPI
7473,1903,2025-02-18,Asia,UPI
7474,856,2024-03-15,South America,Net Banking
7475,99,2024-11-25,North America,UPI
7476,1461,2023-11-15,Asia,Debit Card
7477,1984,2024-03-14,Asia,PayPal
7478,1683,2023-12-06,Asia,PayPal
7479,1739,2023-11-14,North America,UPI
7480,1810,2024-10-19,Europe,Credit Card
7481,1644,2024-11-24,South America,Credit Card
7482,936,2024-10-05,North America,Debit Card
7483,683,2025-06-30,South America,Debit Card
7484,652,2025-07-27,South America,UPI
7485,589,2024-09-11,Asia,PayPal
7486,1481,2024-06-03,South America,UPI
7487,1435,2024-08-28,Europe,PayPal
7488,1491,2024-08-15,Europe,Debit Card
7489,1424,2024-06-03,South America,Credit Card
7490,1378,2024-04-10,Europe,Debit Card
7491,1449,2025-03-07,Europe,Credit Card
7492,581,2024-08-02,Europe,Net Banking
7493,517,2024-12-22,Europe,UPI
7494,976,2024-05-04,North America,PayPal
7495,993,2024-11-24,North America,Net Banking
7496,405,2024-08-21,Asia,UPI
7497,1163,2025-06-05,Asia,Credit Card
7498,1924,2024-06-26,North America,PayPal
7499,1721,2023-11-03,South America,Credit Card
7500,315,2025-05-02,Europe,Debit Card
7501,365,2024-06-04,North America,UPI
7502,418,2024-10-20,South America,Debit Card
7503,1878,2025-03-14,Europe,UPI
7504,1359,2024-12-07,Asia,Credit Card
7505,1967,2024-09-03,Europe,PayPal
7506,1798,2024-12-05,Asia,Debit Card
7507,1686,2025-04-16,Europe,Credit Card
7508,1520,2025-04-13,Asia,UPI
7509,126,2024-03-28,North America,Credit Card
7510,1745,2023-09-24,Asia,Credit Card
7511,1842,2024-05-11,North America,Net Banking
7512,1182,2025-07-02,South America,PayPal
7513,1449,2025-01-30,Asia,Debit Card
7514,1227,2024-08-24,Asia,Net Banking
7515,1441,2024-05-10,South America,Net Banking
7516,1494,2023-11-14,South America,Net Banking
7517,821,2023-09-24,Europe,PayPal
7518,853,2023-11-29,South America,Debit Card
7519,1541,2023-10-17,Asia,Debit Card
7520,10,2024-08-19,South America,Net Banking
7521,1671,2024-12-03,Europe,UPI
7522,596,2025-01-08,North America,PayPal
7523,1622,2024-01-17,South America,PayPal
7524,1919,2023-12-12,Europe,Net Banking
7525,178,2024-01-01,South America,PayPal
7526,458,2024-06-10,North America,UPI
7527,1941,2025-05-07,Asia,Credit Card
7528,346,2025-07-16,Asia,Net Banking
7529,174,2025-03-25,Asia,Debit Card
7530,12,2025-04-05,Asia,Debit Card
7531,1808,2023-12-26,South America,PayPal
7532,308,2023-10-29,North America,Debit Card
7533,1616,2023-08-31,North America,Net Banking
7534,1720,2025-06-23,South America,Credit Card
7535,130,2025-04-18,Asia,PayPal
7536,1691,2023-08-29,North America,Debit Card
7537,1938,2024-07-19,South America,Debit Card
7538,254,2025-07-27,South America,PayPal
7539,366,2024-01-26,Asia,PayPal
7540,1186,2024-04-23,North America,Debit Card
7541,1445,2024-12-07,North America,Credit Card
7542,667,2024-08-13,Europe,Net Banking
7543,1985,2024-03-24,Europe,UPI
7544,1317,2024-08-18,North America,Credit Card
7545,1462,2024-03-30,South America,UPI
7546,915,2025-07-11,South America,Credit Card
7547,1835,2023-11-23,South America,PayPal
7548,168,2025-07-02,South America,Credit Card
7549,458,2024-02-11,Europe,Net Banking
7550,146,2023-08-12,Europe,Net Banking
7551,659,2023-09-02,Europe,Debit Card
7552,150,2024-03-28,Asia,UPI
7553,455,2023-12-01,Asia,Credit Card
7554,891,2024-07-16,South America,PayPal
7555,1044,2024-10-27,Asia,Debit Card
7556,547,2023-11-23,Asia,UPI
7557,1325,2025-07-26,South America,Debit Card
7558,456,2024-08-23,Europe,UPI
7559,326,2024-06-17,Europe,Credit Card
7560,879,2023-09-20,Asia,Debit Card
7561,573,2024-11-21,North America,Debit Card
7562,149,2025-01-11,Europe,UPI
7563,833,2023-10-13,North America,Credit Card
7564,937,2024-04-02,South America,UPI
7565,212,2025-06-08,South America,UPI
7566,168,2024-07-26,North America,Net Banking
7567,1876,2024-05-15,North America,Net Banking
7568,1223,2023-09-25,Asia,UPI
7569,677,2025-02-01,South America,Debit Card
7570,926,2024-05-16,Europe,Credit Card
7571,315,2024-01-12,South America,Net Banking
7572,1016,2024-11-13,South America,Debit Card
7573,519,2025-06-12,Asia,Debit Card
7574,1542,2025-07-31,Asia,UPI
7575,1073,2025-07-26,Asia,Credit Card
7576,1232,2025-01-28,Asia,PayPal
7577,1270,2025-02-06,South America,Credit Card
7578,1492,2024-08-22,Asia,Debit Card
7579,240,2024-09-05,North America,UPI
7580,497,2024-12-28,Europe,UPI
7581,608,2024-05-05,North America,Credit Card
7582,493,2024-10-08,Europe,Debit Card
7583,218,2024-03-04,Asia,UPI
7584,1886,2023-10-01,North America,Net Banking
7585,1380,2024-09-09,South America,Net Banking
7586,11,2025-03-10,South America,Debit Card
7587,933,2025-07-29,North America,Credit Card
7588,348,2024-07-01,Asia,Net Banking
7589,110,2024-06-08,South America,PayPal
7590,522,2025-02-27,South America,PayPal
7591,788,2024-07-12,Europe,Credit Card
7592,910,2024-04-30,Europe,PayPal
7593,354,2024-05-11,Europe,Net Banking
7594,1658,2024-01-28,Asia,Debit Card
7595,274,2025-02-07,Europe,PayPal
7596,1627,2024-11-14,Asia,Net Banking
7597,1672,2024-06-02,North America,PayPal
7598,303,2023-11-18,Asia,Debit Card
7599,860,2024-04-04,Asia,UPI
7600,1117,2023-09-21,South America,Debit Card
7601,449,2024-10-27,South America,UPI
7602,1921,2024-12-18,Europe,UPI
7603,1808,2024-11-13,Asia,UPI
7604,136,2024-04-13,Asia,PayPal
7605,1215,2024-11-17,Asia,PayPal
7606,1807,2024-06-16,North America,UPI
7607,1542,2024-09-13,North America,PayPal
7608,1299,2023-08-10,South America,Debit Card
7609,491,2024-04-22,Asia,UPI
7610,539,2023-10-18,Asia,Debit Card
7611,43,2024-08-10,Europe,UPI
7612,478,2024-01-27,Europe,Net Banking
7613,1277,2024-10-26,South America,PayPal
7614,1526,2023-09-15,Europe,Debit Card
7615,1057,2024-05-17,Europe,Credit Card
7616,1674,2024-09-21,South America,PayPal
7617,1738,2025-05-30,Europe,PayPal
7618,762,2024-02-28,North America,Credit Card
7619,301,2023-08-04,Asia,Debit Card
7620,723,2025-07-16,North America,UPI
7621,205,2025-06-24,North America,PayPal
7622,1194,2025-05-09,Asia,PayPal
7623,1722,2025-05-12,Europe,Net Banking
7624,629,2025-04-07,South America,UPI
7625,779,2024-03-24,South America,Credit Card
7626,1954,2024-08-07,South America,UPI
7627,259,2025-03-12,Asia,Credit Card
7628,450,2025-04-09,Asia,PayPal
7629,718,2024-02-19,South America,Credit Card
7630,1955,2024-01-15,Europe,Debit Card
7631,1845,2024-09-04,Europe,Net Banking
7632,158,2024-08-16,Europe,Net Banking
7633,771,2023-09-04,North America,UPI
7634,43,2024-05-14,South America,Credit Card
7635,1304,2023-09-18,South America,Debit Card
7636,1484,2024-08-05,Asia,Credit Card
7637,580,2024-05-02,North America,UPI
7638,236,2023-10-07,North America,Net Banking
7639,636,2024-12-30,South America,Net Banking
7640,392,2024-02-22,North America,Net Banking
7641,128,2024-01-23,North America,Debit Card
7642,1564,2025-06-27,Asia,UPI
7643,181,2025-03-07,South America,PayPal
7644,713,2024-04-03,Europe,UPI
7645,198,2024-05-20,North America,UPI
7646,1011,2024-04-27,North America,Debit Card
7647,144,2025-05-05,Europe,PayPal
7648,829,2025-02-13,Europe,Credit Card
7649,905,2025-05-26,South America,UPI
7650,939,2024-12-14,Asia,Net Banking
7651,185,2025-06-15,Europe,Debit Card
7652,1370,2024-10-02,South America,UPI
7653,740,2025-02-15,South America,UPI
7654,1680,2025-05-24,Asia,Debit Card
7655,469,2024-03-24,Europe,Net Banking
7656,1402,2024-12-27,South America,Credit Card
7657,1402,2023-09-06,Asia,PayPal
7658,571,2024-02-11,South America,PayPal
7659,1777,2024-01-22,South America,Credit Card
7660,1455,2024-08-27,South America,Credit Card
7661,981,2024-07-30,South America,Credit Card
7662,1081,2024-01-20,North America,PayPal
7663,17,2023-08-06,North America,UPI
7664,467,2023-12-24,Europe,Debit Card
7665,361,2024-03-18,North America,UPI
7666,1302,2024-10-29,Europe,UPI
7667,114,2024-05-20,South America,UPI
7668,657,2025-02-24,South America,Debit Card
7669,1204,2024-02-13,Europe,Credit Card
7670,947,2025-03-18,Europe,Net Banking
7671,140,2025-06-08,South America,Debit Card
7672,884,2024-12-12,South America,Credit Card
7673,122,2023-11-19,Europe,PayPal
7674,145,2024-07-12,Europe,Net Banking
7675,503,2023-09-26,Asia,Credit Card
7676,1603,2024-06-03,South America,PayPal
7677,169,2023-09-13,North America,PayPal
7678,720,2023-10-14,Europe,UPI
7679,179,2024-01-28,Europe,Credit Card
7680,1987,2025-07-11,South America,PayPal
7681,1186,2023-08-13,Europe,PayPal
7682,697,2024-09-14,Asia,UPI
7683,1995,2024-01-26,Europe,Debit Card
7684,1544,2025-02-08,North America,Net Banking
7685,31,2025-02-04,Europe,UPI
7686,1547,2024-08-12,South America,Debit Card
7687,567,2023-12-15,North America,Net Banking
7688,1297,2024-11-21,South America,Debit Card
7689,575,2024-01-01,Europe,UPI
7690,1059,2025-04-26,Asia,UPI
7691,393,2025-05-06,Europe,PayPal
7692,1746,2023-09-25,Europe,UPI
7693,1031,2023-12-17,North America,PayPal
7694,1076,2024-05-08,South America,Credit Card
7695,700,2023-11-29,Asia,Credit Card
7696,1355,2024-06-16,Asia,UPI
7697,660,2024-10-15,South America,UPI
7698,1252,2023-12-27,Europe,Net Banking
7699,527,2023-10-16,South America,Debit Card
7700,1846,2023-08-20,Europe,Net Banking
7701,256,2024-05-30,Asia,Net Banking
7702,1470,2024-03-07,North America,Net Banking
7703,1538,2024-11-29,North America,Credit Card
7704,917,2023-09-07,North America,Debit Card
7705,1876,2025-06-21,Europe,Debit Card
7706,1712,2024-09-21,Europe,Credit Card
7707,1858,2024-08-30,North America,Debit Card
7708,1033,2024-07-24,Europe,Debit Card
7709,1112,2025-05-07,Europe,Net Banking
7710,804,2024-09-12,North America,Debit Card
7711,622,2024-11-30,Asia,Net Banking
7712,283,2023-11-16,Europe,PayPal
7713,1040,2025-02-12,Europe,UPI
7714,1551,2024-05-24,Europe,Net Banking
7715,741,2024-11-20,North America,Debit Card
7716,1418,2025-07-31,Asia,Debit Card
7717,1329,2024-05-08,South America,Debit Card
7718,1210,2024-12-08,South America,PayPal
7719,1637,2024-10-17,South America,Credit Card
7720,1337,2025-07-29,Europe,UPI
7721,1264,2024-12-14,Europe,UPI
7722,860,2024-03-07,North America,Net Banking
7723,34,2023-09-06,Europe,UPI
7724,1081,2024-03-31,North America,Credit Card
7725,1040,2025-02-05,North America,PayPal
7726,1042,2025-04-01,Europe,Net Banking
7727,1447,2023-11-05,South America,PayPal
7728,858,2023-11-17,Europe,Debit Card
7729,163,2024-01-06,North America,Net Banking
7730,433,2025-01-27,Europe,PayPal
7731,1000,2024-04-11,Asia,Net Banking
7732,1556,2024-02-12,Asia,Debit Card
7733,867,2023-11-05,South America,Credit Card
7734,1369,2024-07-22,South America,Debit Card
7735,1198,2025-04-22,South America,Net Banking
7736,611,2025-03-24,Europe,Credit Card
7737,201,2023-10-06,Europe,Debit Card
7738,269,2025-02-11,Europe,Net Banking
7739,1254,2023-10-17,North America,Debit Card
7740,1914,2023-10-10,Asia,Credit Card
7741,1220,2024-01-29,South America,PayPal
7742,1464,2024-09-06,North America,PayPal
7743,1027,2024-02-29,Europe,PayPal
7744,1200,2024-04-26,Asia,Credit Card
7745,665,2025-03-28,Asia,Debit Card
7746,1066,2024-02-14,South America,Debit Card
7747,1856,2023-11-09,Europe,Net Banking
7748,392,2024-02-02,North America,Credit Card
7749,885,2024-09-23,Asia,Net Banking
7750,380,2024-12-30,North America,Debit Card
7751,296,2025-01-19,Europe,Debit Card
7752,1365,2024-10-16,South America,Debit Card
7753,224,2024-08-01,North America,PayPal
7754,1071,2025-06-03,South America,UPI
7755,870,2023-09-25,Europe,PayPal
7756,1134,2024-01-05,North America,PayPal
7757,1814,2023-09-26,North America,Debit Card
7758,904,2024-12-15,Europe,Net Banking
7759,852,2024-03-27,Europe,PayPal
7760,1259,2024-03-08,North America,UPI
7761,720,2024-10-21,South America,Credit Card
7762,91,2023-12-23,Asia,PayPal
7763,30,2024-03-11,Europe,Net Banking
7764,209,2024-07-24,South America,Debit Card
7765,8,2023-11-12,South America,UPI
7766,807,2024-09-22,Europe,Credit Card
7767,211,2024-09-13,Europe,Credit Card
7768,1975,2023-11-30,Europe,PayPal
7769,1736,2024-04-23,North America,PayPal
7770,191,2025-03-15,South America,Debit Card
7771,1185,2025-07-30,Europe,PayPal
7772,783,2023-12-15,North America,Credit Card
7773,748,2024-12-04,Asia,UPI
7774,155,2025-07-17,Asia,Credit Card
7775,1234,2025-05-20,Europe,UPI
7776,1427,2025-03-31,South America,PayPal
7777,1748,2024-11-03,Europe,PayPal
7778,1807,2024-06-14,South America,Net Banking
7779,1395,2024-05-31,South America,Credit Card
7780,658,2025-05-01,North America,Debit Card
7781,1068,2025-02-05,South America,Debit Card
7782,875,2023-08-21,North America,Credit Card
7783,555,2025-05-23,Europe,Debit Card
7784,1114,2025-07-22,South America,Credit Card
7785,27,2023-11-17,Asia,PayPal
7786,1009,2023-10-06,South America,PayPal
7787,1072,2023-09-29,Asia,Credit Card
7788,1334,2025-07-08,South America,UPI
7789,451,2025-02-05,Europe,Debit Card
7790,975,2025-07-30,South America,Credit Card
7791,517,2024-11-09,Asia,PayPal
7792,1108,2024-12-02,Europe,PayPal
7793,1413,2023-12-08,Europe,Debit Card
7794,148,2023-08-19,South America,Net Banking
7795,1651,2024-08-31,Europe,Net Banking
7796,1695,2025-07-31,North America,Debit Card
7797,1974,2023-09-20,South America,Credit Card
7798,1253,2023-08-11,South America,Credit Card
7799,1808,2024-08-30,North America,Credit Card
7800,465,2025-07-25,North America,Net Banking
7801,551,2024-04-16,South America,PayPal
7802,1624,2023-10-06,Europe,UPI
7803,317,2024-03-11,North America,PayPal
7804,204,2024-10-13,North America,PayPal
7805,1972,2023-10-18,North America,Credit Card
7806,329,2025-02-28,Asia,Debit Card
7807,1931,2024-10-05,South America,Debit Card
7808,1837,2024-01-01,South America,PayPal
7809,131,2025-03-31,North America,Credit Card
7810,1742,2025-07-04,North America,Debit Card
7811,1438,2024-01-21,Asia,Debit Card
7812,131,2025-03-24,North America,Debit Card
7813,233,2024-12-28,Europe,Net Banking
7814,1569,2025-07-24,South America,PayPal
7815,914,2024-07-17,Asia,Debit Card
7816,851,2024-05-14,Europe,PayPal
7817,1499,2023-08-28,Europe,PayPal
7818,372,2024-03-19,North America,PayPal
7819,1824,2024-12-20,Asia,Net Banking
7820,1970,2024-01-11,Asia,Credit Card
7821,1623,2025-05-09,Asia,Net Banking
7822,738,2024-08-11,South America,PayPal
7823,1764,2024-09-14,Asia,PayPal
7824,1648,2025-07-20,North America,UPI
7825,37,2024-07-21,Europe,UPI
7826,1675,2024-05-01,North America,PayPal
7827,476,2025-01-17,Asia,Credit Card
7828,365,2025-06-30,Asia,UPI
7829,1611,2024-10-22,South America,Debit Card
7830,725,2024-10-22,Asia,Credit Card
7831,1953,2025-02-16,Asia,Credit Card
7832,1126,2025-01-26,Europe,Net Banking
7833,63,2025-06-24,Asia,UPI
7834,474,2024-05-20,North America,Debit Card
7835,1484,2024-10-18,Europe,Net Banking
7836,1584,2023-11-21,Asia,Credit Card
7837,1922,2024-09-25,North America,Credit Card
7838,1674,2024-11-20,South America,Net Banking
7839,558,2024-11-13,South America,UPI
7840,229,2024-05-11,South America,PayPal
7841,884,2024-12-01,Europe,Net Banking
7842,1799,2023-09-22,Asia,Debit Card
7843,206,2024-08-06,Europe,Net Banking
7844,98,2023-10-14,Europe,Net Banking
7845,281,2024-12-23,Asia,Credit Card
7846,515,2025-03-14,North America,Net Banking
7847,1975,2025-07-08,North America,Net Banking
7848,679,2023-11-11,Europe,PayPal
7849,1857,2023-09-23,North America,PayPal
7850,1910,2024-09-23,South America,Credit Card
7851,1675,2025-01-01,Asia,Debit Card
7852,353,2024-01-10,Europe,PayPal
7853,1240,2025-03-24,North America,PayPal
7854,821,2023-08-21,South America,Net Banking
7855,1486,2024-11-29,Asia,PayPal
7856,1872,2025-03-28,South America,Credit Card
7857,899,2024-04-14,North America,UPI
7858,970,2025-04-07,North America,UPI
7859,298,2025-05-22,South America,PayPal
7860,1702,2024-07-29,North America,Net Banking
7861,1809,2023-08-19,Europe,Debit Card
7862,200,2024-11-12,South America,UPI
7863,1081,2023-09-26,South America,Net Banking
7864,415,2023-12-02,Asia,PayPal
7865,1745,2023-10-22,Europe,Net Banking
7866,1141,2024-07-17,South America,PayPal
7867,747,2023-11-10,Asia,PayPal
7868,1101,2025-01-07,South America,Credit Card
7869,52,2025-07-29,Asia,Debit Card
7870,664,2024-07-28,Asia,UPI
7871,1595,2025-06-06,North America,UPI
7872,1713,2024-02-24,Europe,UPI
7873,1216,2023-09-10,Asia,Debit Card
7874,290,2024-12-31,Europe,UPI
7875,1217,2024-08-20,North America,UPI
7876,1619,2025-05-22,North America,Debit Card
7877,505,2023-11-11,South America,Credit Card
7878,308,2023-09-19,Europe,Credit Card
7879,1187,2024-11-29,South America,Credit Card
7880,1513,2025-02-15,North America,PayPal
7881,1662,2025-01-03,South America,UPI
7882,502,2025-07-21,North America,Debit Card
7883,894,2024-06-14,Europe,Credit Card
7884,162,2025-03-08,Asia,PayPal
7885,543,2025-01-21,Europe,UPI
7886,893,2023-10-08,Asia,UPI
7887,1838,2024-03-18,South America,Net Banking
7888,1793,2024-07-14,Europe,Credit Card
7889,1901,2023-09-30,Asia,UPI
7890,1919,2024-02-29,Asia,Net Banking
7891,1358,2025-01-18,Europe,UPI
7892,1371,2024-06-06,North America,UPI
7893,1194,2025-05-26,South America,PayPal
7894,542,2023-12-30,Asia,UPI
7895,1871,2024-05-19,South America,UPI
7896,355,2023-09-23,South America,UPI
7897,939,2024-09-23,South America,Net Banking
7898,371,2025-05-11,Asia,Credit Card
7899,1045,2024-10-24,Asia,Debit Card
7900,516,2024-11-14,Asia,UPI
7901,97,2024-05-01,Europe,Credit Card
7902,226,2024-10-08,Asia,Net Banking
7903,1518,2024-10-08,Asia,UPI
7904,1566,2024-08-22,Asia,PayPal
7905,1747,2024-04-30,South America,Credit Card
7906,406,2024-04-07,South America,PayPal
7907,1942,2025-07-30,North America,Debit Card
7908,1785,2024-04-27,Asia,Net Banking
7909,1002,2025-06-17,North America,Credit Card
7910,1828,2023-12-20,Europe,Credit Card
7911,1826,2024-09-10,Asia,UPI
7912,1676,2024-09-24,Europe,Debit Card
7913,695,2024-01-17,North America,PayPal
7914,181,2025-02-13,North America,Credit Card
7915,1856,2025-05-20,North America,Debit Card
7916,170,2025-03-01,South America,Credit Card
7917,150,2024-09-11,North America,Debit Card
7918,1111,2024-07-07,South America,UPI
7919,1745,2024-09-04,Asia,Net Banking
7920,1131,2024-06-27,North America,PayPal
7921,1477,2023-11-21,North America,PayPal
7922,1723,2024-01-06,Europe,Credit Card
7923,1557,2025-02-16,Asia,Credit Card
7924,1633,2024-11-01,Asia,Debit Card
7925,655,2025-03-30,South America,UPI
7926,1097,2025-01-29,Europe,UPI
7927,1568,2023-10-14,South America,Net Banking
7928,1340,2024-11-08,Asia,UPI
7929,998,2024-06-30,Europe,PayPal
7930,1809,2024-09-14,Asia,PayPal
7931,1902,2025-06-26,North America,PayPal
7932,1734,2024-10-27,Asia,Net Banking
7933,1212,2024-10-03,Asia,UPI
7934,155,2025-06-20,Europe,Debit Card
7935,133,2024-08-21,South America,PayPal
7936,288,2023-10-24,North America,UPI
7937,1996,2023-10-25,Europe,Credit Card
7938,878,2023-09-14,Asia,PayPal
7939,1283,2023-12-10,North America,PayPal
7940,1270,2025-07-31,North America,Credit Card
7941,1620,2023-08-20,South America,PayPal
7942,1282,2024-09-23,Europe,Net Banking
7943,12,2024-07-21,Asia,Net Banking
7944,419,2025-06-27,South America,UPI
7945,1701,2024-12-12,South America,PayPal
7946,599,2023-09-26,Asia,PayPal
7947,197,2023-09-19,South America,Net Banking
7948,1910,2024-04-20,South America,UPI
7949,1318,2023-09-05,North America,UPI
7950,1095,2025-03-28,Europe,PayPal
7951,1828,2024-10-03,Asia,Debit Card
7952,1624,2025-01-13,North America,UPI
7953,1115,2024-06-05,Asia,Debit Card
7954,194,2024-12-19,Europe,Debit Card
7955,1239,2025-03-12,South America,Net Banking
7956,1221,2023-08-14,South America,Net Banking
7957,238,2024-12-07,Europe,PayPal
7958,1006,2024-08-18,Asia,Debit Card
7959,951,2024-05-19,South America,UPI
7960,1496,2025-01-02,Europe,Net Banking
7961,1401,2023-10-12,Asia,UPI
7962,1341,2025-01-30,Europe,Credit Card
7963,1063,2025-04-20,North America,UPI
7964,393,2025-05-02,Asia,UPI
7965,1983,2025-03-12,Europe,PayPal
7966,655,2024-06-22,North America,Credit Card
7967,788,2025-02-07,Asia,Credit Card
7968,1188,2023-10-25,Asia,PayPal
7969,474,2024-03-05,Europe,UPI
7970,1618,2024-12-07,Asia,PayPal
7971,194,2024-11-15,North America,PayPal
7972,1294,2024-12-12,Europe,Credit Card
7973,700,2023-12-21,North America,UPI
7974,1662,2024-09-12,South America,UPI
7975,1347,2024-05-25,North America,Debit Card
7976,1620,2024-05-06,Asia,Net Banking
7977,822,2024-03-23,North America,UPI
7978,232,2025-06-15,South America,UPI
7979,851,2024-12-07,North America,Debit Card
7980,1493,2025-07-16,South America,Credit Card
7981,1554,2023-09-28,Asia,Net Banking
7982,1209,2023-09-30,North America,UPI
7983,1130,2023-09-02,Europe,UPI
7984,1146,2024-12-11,North America,PayPal
7985,706,2023-08-02,Europe,Debit Card
7986,867,2024-03-01,Asia,UPI
7987,1160,2024-03-28,South America,UPI
7988,147,2023-08-14,Europe,PayPal
7989,1947,2024-01-20,Asia,Credit Card
7990,928,2025-05-15,South America,Net Banking
7991,1506,2025-05-28,North America,PayPal
7992,744,2024-01-13,Europe,Net Banking
7993,747,2024-06-08,Europe,Net Banking
7994,1010,2023-10-04,North America,PayPal
7995,1113,2024-08-29,South America,UPI
7996,7,2024-09-06,Europe,Debit Card
7997,1106,2023-08-17,Europe,Credit Card
7998,1937,2024-07-11,South America,Net Banking
7999,1395,2024-09-20,North America,Net Banking
8000,1949,2024-03-06,Europe,PayPal
8001,595,2025-07-02,Europe,PayPal
8002,1814,2025-05-19,Europe,PayPal
8003,651,2025-02-08,South America,PayPal
8004,14,2024-05-06,South America,Debit Card
8005,932,2025-07-25,North America,Debit Card
8006,219,2024-03-04,North America,PayPal
8007,1948,2023-12-30,South America,Net Banking
8008,1627,2025-06-15,Asia,PayPal
8009,1660,2023-08-24,South America,Net Banking
8010,834,2023-10-26,Europe,PayPal
8011,1853,2023-09-16,North America,Credit Card
8012,729,2024-09-11,Asia,Debit Card
8013,1220,2024-07-17,North America,Debit Card
8014,1602,2024-11-28,Europe,UPI
8015,360,2023-08-09,Europe,Credit Card
8016,824,2023-12-23,North America,Debit Card
8017,512,2025-02-28,South America,Debit Card
8018,529,2023-09-30,North America,UPI
8019,1652,2024-05-20,Europe,Debit Card
8020,921,2024-10-07,Europe,Net Banking
8021,639,2023-09-20,Asia,Debit Card
8022,733,2025-05-20,Europe,Credit Card
8023,738,2024-12-09,South America,PayPal
8024,178,2024-04-12,Europe,UPI
8025,438,2024-02-16,Europe,PayPal
8026,617,2025-06-02,Asia,Net Banking
8027,987,2025-04-28,South America,UPI
8028,23,2023-12-21,Asia,UPI
8029,1006,2024-07-04,Asia,PayPal
8030,180,2025-07-17,Europe,Net Banking
8031,892,2023-12-24,South America,UPI
8032,1966,2025-07-30,Asia,Debit Card
8033,762,2024-01-12,Europe,PayPal
8034,1011,2024-02-03,Asia,Debit Card
8035,901,2025-07-02,North America,UPI
8036,183,2025-02-01,Asia,Credit Card
8037,687,2024-03-20,Europe,Net Banking
8038,1011,2025-06-04,Europe,Credit Card
8039,913,2025-07-14,Asia,PayPal
8040,1092,2025-06-03,Europe,UPI
8041,382,2025-04-19,Europe,UPI
8042,291,2024-05-15,Asia,Credit Card
8043,165,2025-06-25,Europe,PayPal
8044,711,2023-08-28,South America,Debit Card
8045,1994,2024-07-08,North America,Net Banking
8046,1275,2025-01-15,North America,Credit Card
8047,779,2025-01-20,South America,Credit Card
8048,1344,2024-01-29,Asia,UPI
